destinatario,userIp,notificationId,mensaje,latencia_ms,timestamp
Seller,192.168.1.33,notif-1756614655420-2302,Este es el mensaje de la notificacion,507,1756614655933
Buyer,192.168.2.76,notif-1756614655420-2302,Este es el mensaje de la notificacion,507,1756614655933
Seller,192.168.1.37,notif-1756614655460-1722,Este es el mensaje de la notificacion,508,1756614655972
Buyer,192.168.2.87,notif-1756614655460-1722,Este es el mensaje de la notificacion,508,1756614655972
Seller,192.168.1.70,notif-1756614655506-8618,Este es el mensaje de la notificacion,510,1756614656025
Buyer,192.168.2.53,notif-1756614655506-8618,Este es el mensaje de la notificacion,510,1756614656025
Seller,192.168.1.93,notif-1756614655531-6719,Este es el mensaje de la notificacion,504,1756614656043
Buyer,192.168.2.72,notif-1756614655531-6719,Este es el mensaje de la notificacion,504,1756614656043
Seller,192.168.1.59,notif-1756614655543-7345,Este es el mensaje de la notificacion,510,1756614656060
Buyer,192.168.2.86,notif-1756614655543-7345,Este es el mensaje de la notificacion,510,1756614656060
Seller,192.168.1.99,notif-1756614655693-1833,Este es el mensaje de la notificacion,511,1756614656208
Buyer,192.168.2.74,notif-1756614655693-1833,Este es el mensaje de la notificacion,511,1756614656208
Seller,192.168.1.47,notif-1756614655693-8605,Este es el mensaje de la notificacion,511,1756614656208
Buyer,192.168.2.14,notif-1756614655693-8605,Este es el mensaje de la notificacion,511,1756614656208
Seller,192.168.1.7,notif-1756614655727-2852,Este es el mensaje de la notificacion,508,1756614656242
Buyer,192.168.2.93,notif-1756614655727-2852,Este es el mensaje de la notificacion,508,1756614656242
Seller,192.168.1.71,notif-1756614655756-7221,Este es el mensaje de la notificacion,512,1756614656275
Buyer,192.168.2.86,notif-1756614655756-7221,Este es el mensaje de la notificacion,512,1756614656275
Seller,192.168.1.5,notif-1756614655768-1120,Este es el mensaje de la notificacion,515,1756614656291
Buyer,192.168.2.24,notif-1756614655768-1120,Este es el mensaje de la notificacion,515,1756614656291
Seller,192.168.1.62,notif-1756614655972-6615,Este es el mensaje de la notificacion,510,1756614656487
Buyer,192.168.2.85,notif-1756614655972-6615,Este es el mensaje de la notificacion,510,1756614656487
Seller,192.168.1.48,notif-1756614656010-8195,Este es el mensaje de la notificacion,510,1756614656526
Buyer,192.168.2.32,notif-1756614656010-8195,Este es el mensaje de la notificacion,510,1756614656526
Seller,192.168.1.80,notif-1756614656010-3113,Este es el mensaje de la notificacion,539,1756614656567
Buyer,192.168.2.5,notif-1756614656010-3113,Este es el mensaje de la notificacion,539,1756614656567
Seller,192.168.1.16,notif-1756614656043-2065,Este es el mensaje de la notificacion,519,1756614656569
Buyer,192.168.2.92,notif-1756614656043-2065,Este es el mensaje de la notificacion,519,1756614656569
Seller,192.168.1.14,notif-1756614656084-6010,Este es el mensaje de la notificacion,516,1756614656606
Buyer,192.168.2.21,notif-1756614656084-6010,Este es el mensaje de la notificacion,516,1756614656606
Seller,192.168.1.91,notif-1756614656209-1999,Este es el mensaje de la notificacion,510,1756614656726
Buyer,192.168.2.56,notif-1756614656209-1999,Este es el mensaje de la notificacion,510,1756614656726
Seller,192.168.1.14,notif-1756614656209-4368,Este es el mensaje de la notificacion,510,1756614656726
Buyer,192.168.2.12,notif-1756614656209-4368,Este es el mensaje de la notificacion,510,1756614656726
Seller,192.168.1.29,notif-1756614656340-2207,Este es el mensaje de la notificacion,503,1756614656844
Buyer,192.168.2.83,notif-1756614656340-2207,Este es el mensaje de la notificacion,503,1756614656844
Seller,192.168.1.5,notif-1756614656340-5793,Este es el mensaje de la notificacion,503,1756614656844
Buyer,192.168.2.99,notif-1756614656340-5793,Este es el mensaje de la notificacion,503,1756614656844
Seller,192.168.1.34,notif-1756614656387-2858,Este es el mensaje de la notificacion,503,1756614656893
Buyer,192.168.2.98,notif-1756614656387-2858,Este es el mensaje de la notificacion,503,1756614656893
Seller,192.168.1.5,notif-1756614656387-4050,Este es el mensaje de la notificacion,506,1756614656993
Buyer,192.168.2.6,notif-1756614656387-4050,Este es el mensaje de la notificacion,506,1756614656993
Seller,192.168.1.8,notif-1756614656432-2509,Este es el mensaje de la notificacion,509,1756614657041
Buyer,192.168.2.82,notif-1756614656432-2509,Este es el mensaje de la notificacion,509,1756614657041
Seller,192.168.1.38,notif-1756614656431-1874,Este es el mensaje de la notificacion,503,1756614657074
Buyer,192.168.2.83,notif-1756614656431-1874,Este es el mensaje de la notificacion,503,1756614657074
Seller,192.168.1.80,notif-1756614656438-9728,Este es el mensaje de la notificacion,501,1756614657074
Buyer,192.168.2.92,notif-1756614656438-9728,Este es el mensaje de la notificacion,501,1756614657074
Seller,192.168.1.61,notif-1756614656471-6677,Este es el mensaje de la notificacion,506,1756614657114
Buyer,192.168.2.14,notif-1756614656471-6677,Este es el mensaje de la notificacion,506,1756614657114
Seller,192.168.1.37,notif-1756614656478-7129,Este es el mensaje de la notificacion,508,1756614657237
Buyer,192.168.2.45,notif-1756614656478-7129,Este es el mensaje de la notificacion,508,1756614657237
Seller,192.168.1.49,notif-1756614656482-9264,Este es el mensaje de la notificacion,506,1756614657237
Buyer,192.168.2.10,notif-1756614656482-9264,Este es el mensaje de la notificacion,506,1756614657237
Seller,192.168.1.93,notif-1756614656503-8158,Este es el mensaje de la notificacion,514,1756614657360
Buyer,192.168.2.81,notif-1756614656503-8158,Este es el mensaje de la notificacion,514,1756614657360
Seller,192.168.1.48,notif-1756614656855-5772,Este es el mensaje de la notificacion,509,1756614657369
Buyer,192.168.2.93,notif-1756614656855-5772,Este es el mensaje de la notificacion,509,1756614657369
Seller,192.168.1.2,notif-1756614656874-2367,Este es el mensaje de la notificacion,504,1756614657397
Buyer,192.168.2.88,notif-1756614656874-2367,Este es el mensaje de la notificacion,504,1756614657397
Seller,192.168.1.6,notif-1756614656891-6792,Este es el mensaje de la notificacion,507,1756614657503
Buyer,192.168.2.15,notif-1756614656891-6792,Este es el mensaje de la notificacion,507,1756614657503
Seller,192.168.1.53,notif-1756614656912-954,Este es el mensaje de la notificacion,511,1756614657554
Buyer,192.168.2.40,notif-1756614656912-954,Este es el mensaje de la notificacion,511,1756614657554
Seller,192.168.1.55,notif-1756614657010-8852,Este es el mensaje de la notificacion,501,1756614657579
Buyer,192.168.2.3,notif-1756614657010-8852,Este es el mensaje de la notificacion,501,1756614657579
Seller,192.168.1.66,notif-1756614657058-355,Este es el mensaje de la notificacion,514,1756614657594
Buyer,192.168.2.86,notif-1756614657058-355,Este es el mensaje de la notificacion,514,1756614657594
Seller,192.168.1.31,notif-1756614657190-7183,Este es el mensaje de la notificacion,507,1756614657704
Buyer,192.168.2.36,notif-1756614657190-7183,Este es el mensaje de la notificacion,507,1756614657704
Seller,192.168.1.72,notif-1756614657303-5464,Este es el mensaje de la notificacion,515,1756614657825
Buyer,192.168.2.52,notif-1756614657303-5464,Este es el mensaje de la notificacion,515,1756614657825
Seller,192.168.1.26,notif-1756614657303-7239,Este es el mensaje de la notificacion,515,1756614657825
Buyer,192.168.2.76,notif-1756614657303-7239,Este es el mensaje de la notificacion,515,1756614657825
Seller,192.168.1.37,notif-1756614657311-2680,Este es el mensaje de la notificacion,502,1756614657864
Buyer,192.168.2.42,notif-1756614657311-2680,Este es el mensaje de la notificacion,502,1756614657864
Seller,192.168.1.50,notif-1756614657469-9073,Este es el mensaje de la notificacion,501,1756614657977
Buyer,192.168.2.85,notif-1756614657469-9073,Este es el mensaje de la notificacion,501,1756614657977
Seller,192.168.1.48,notif-1756614657554-9228,Este es el mensaje de la notificacion,505,1756614658066
Buyer,192.168.2.12,notif-1756614657554-9228,Este es el mensaje de la notificacion,505,1756614658066
Seller,192.168.1.29,notif-1756614657579-7423,Este es el mensaje de la notificacion,505,1756614658088
Buyer,192.168.2.7,notif-1756614657579-7423,Este es el mensaje de la notificacion,505,1756614658088
Seller,192.168.1.2,notif-1756614657610-4291,Este es el mensaje de la notificacion,503,1756614658120
Buyer,192.168.2.41,notif-1756614657610-4291,Este es el mensaje de la notificacion,503,1756614658120
Seller,192.168.1.54,notif-1756614657610-8341,Este es el mensaje de la notificacion,503,1756614658120
Buyer,192.168.2.97,notif-1756614657610-8341,Este es el mensaje de la notificacion,503,1756614658120
Seller,192.168.1.19,notif-1756614657632-9739,Este es el mensaje de la notificacion,505,1756614658140
Buyer,192.168.2.41,notif-1756614657632-9739,Este es el mensaje de la notificacion,505,1756614658140
Seller,192.168.1.17,notif-1756614657704-3091,Este es el mensaje de la notificacion,513,1756614658225
Buyer,192.168.2.18,notif-1756614657704-3091,Este es el mensaje de la notificacion,513,1756614658225
Seller,192.168.1.42,notif-1756614657745-4404,Este es el mensaje de la notificacion,508,1756614658335
Buyer,192.168.2.64,notif-1756614657745-4404,Este es el mensaje de la notificacion,508,1756614658335
Seller,192.168.1.1,notif-1756614657753-9570,Este es el mensaje de la notificacion,513,1756614658342
Buyer,192.168.2.41,notif-1756614657753-9570,Este es el mensaje de la notificacion,513,1756614658342
Seller,192.168.1.9,notif-1756614657763-8002,Este es el mensaje de la notificacion,509,1756614658376
Buyer,192.168.2.69,notif-1756614657763-8002,Este es el mensaje de la notificacion,509,1756614658376
Seller,192.168.1.91,notif-1756614657776-2871,Este es el mensaje de la notificacion,522,1756614658504
Buyer,192.168.2.11,notif-1756614657776-2871,Este es el mensaje de la notificacion,522,1756614658504
Seller,192.168.1.21,notif-1756614657825-9274,Este es el mensaje de la notificacion,515,1756614658587
Buyer,192.168.2.76,notif-1756614657825-9274,Este es el mensaje de la notificacion,515,1756614658587
Seller,192.168.1.81,notif-1756614657910-7849,Este es el mensaje de la notificacion,507,1756614658595
Buyer,192.168.2.6,notif-1756614657910-7849,Este es el mensaje de la notificacion,507,1756614658595
Seller,192.168.1.5,notif-1756614657927-3437,Este es el mensaje de la notificacion,504,1756614658628
Buyer,192.168.2.56,notif-1756614657927-3437,Este es el mensaje de la notificacion,504,1756614658628
Seller,192.168.1.6,notif-1756614658020-6447,Este es el mensaje de la notificacion,503,1756614658643
Buyer,192.168.2.35,notif-1756614658020-6447,Este es el mensaje de la notificacion,503,1756614658643
Seller,192.168.1.60,notif-1756614658007-6847,Este es el mensaje de la notificacion,516,1756614658643
Buyer,192.168.2.33,notif-1756614658007-6847,Este es el mensaje de la notificacion,516,1756614658643
Seller,192.168.1.65,notif-1756614658043-6423,Este es el mensaje de la notificacion,511,1756614658751
Buyer,192.168.2.8,notif-1756614658043-6423,Este es el mensaje de la notificacion,511,1756614658751
Seller,192.168.1.49,notif-1756614658187-1747,Este es el mensaje de la notificacion,503,1756614658838
Buyer,192.168.2.9,notif-1756614658187-1747,Este es el mensaje de la notificacion,503,1756614658838
Seller,192.168.1.9,notif-1756614658302-7887,Este es el mensaje de la notificacion,501,1756614658845
Buyer,192.168.2.89,notif-1756614658302-7887,Este es el mensaje de la notificacion,501,1756614658845
Seller,192.168.1.41,notif-1756614658343-8020,Este es el mensaje de la notificacion,506,1756614658883
Buyer,192.168.2.38,notif-1756614658343-8020,Este es el mensaje de la notificacion,506,1756614658883
Seller,192.168.1.3,notif-1756614658457-7823,Este es el mensaje de la notificacion,514,1756614659018
Buyer,192.168.2.100,notif-1756614658457-7823,Este es el mensaje de la notificacion,514,1756614659018
Seller,192.168.1.21,notif-1756614658520-8453,Este es el mensaje de la notificacion,505,1756614659093
Buyer,192.168.2.64,notif-1756614658520-8453,Este es el mensaje de la notificacion,505,1756614659093
Seller,192.168.1.95,notif-1756614658529-5815,Este es el mensaje de la notificacion,507,1756614659102
Buyer,192.168.2.7,notif-1756614658529-5815,Este es el mensaje de la notificacion,507,1756614659102
Seller,192.168.1.53,notif-1756614658595-8602,Este es el mensaje de la notificacion,504,1756614659134
Buyer,192.168.2.11,notif-1756614658595-8602,Este es el mensaje de la notificacion,504,1756614659134
Seller,192.168.1.72,notif-1756614658644-4537,Este es el mensaje de la notificacion,511,1756614659162
Buyer,192.168.2.85,notif-1756614658644-4537,Este es el mensaje de la notificacion,511,1756614659162
Seller,192.168.1.59,notif-1756614658654-6599,Este es el mensaje de la notificacion,502,1756614659162
Buyer,192.168.2.42,notif-1756614658654-6599,Este es el mensaje de la notificacion,502,1756614659162
Seller,192.168.1.26,notif-1756614658727-8060,Este es el mensaje de la notificacion,513,1756614659267
Buyer,192.168.2.31,notif-1756614658727-8060,Este es el mensaje de la notificacion,513,1756614659267
Seller,192.168.1.21,notif-1756614658795-6572,Este es el mensaje de la notificacion,502,1756614659342
Buyer,192.168.2.60,notif-1756614658795-6572,Este es el mensaje de la notificacion,502,1756614659342
Seller,192.168.1.29,notif-1756614658893-4564,Este es el mensaje de la notificacion,506,1756614659401
Buyer,192.168.2.14,notif-1756614658893-4564,Este es el mensaje de la notificacion,506,1756614659401
Seller,192.168.1.83,notif-1756614658921-8671,Este es el mensaje de la notificacion,509,1756614659432
Buyer,192.168.2.37,notif-1756614658921-8671,Este es el mensaje de la notificacion,509,1756614659432
Seller,192.168.1.73,notif-1756614658960-8904,Este es el mensaje de la notificacion,502,1756614659521
Buyer,192.168.2.28,notif-1756614658960-8904,Este es el mensaje de la notificacion,502,1756614659521
Seller,192.168.1.12,notif-1756614659053-3323,Este es el mensaje de la notificacion,501,1756614659604
Buyer,192.168.2.50,notif-1756614659053-3323,Este es el mensaje de la notificacion,501,1756614659604
Seller,192.168.1.64,notif-1756614659044-6071,Este es el mensaje de la notificacion,506,1756614659604
Buyer,192.168.2.71,notif-1756614659044-6071,Este es el mensaje de la notificacion,506,1756614659604
Seller,192.168.1.36,notif-1756614659110-6118,Este es el mensaje de la notificacion,509,1756614659643
Buyer,192.168.2.6,notif-1756614659110-6118,Este es el mensaje de la notificacion,509,1756614659643
Seller,192.168.1.20,notif-1756614659189-5201,Este es el mensaje de la notificacion,502,1756614659700
Buyer,192.168.2.73,notif-1756614659189-5201,Este es el mensaje de la notificacion,502,1756614659700
Seller,192.168.1.93,notif-1756614659210-4780,Este es el mensaje de la notificacion,501,1756614659719
Buyer,192.168.2.67,notif-1756614659210-4780,Este es el mensaje de la notificacion,501,1756614659719
Seller,192.168.1.70,notif-1756614659268-7635,Este es el mensaje de la notificacion,506,1756614659779
Buyer,192.168.2.87,notif-1756614659268-7635,Este es el mensaje de la notificacion,506,1756614659779
Seller,192.168.1.56,notif-1756614659325-7725,Este es el mensaje de la notificacion,503,1756614659851
Buyer,192.168.2.21,notif-1756614659325-7725,Este es el mensaje de la notificacion,503,1756614659851
Seller,192.168.1.82,notif-1756614659325-3188,Este es el mensaje de la notificacion,502,1756614659907
Buyer,192.168.2.59,notif-1756614659325-3188,Este es el mensaje de la notificacion,502,1756614659907
Seller,192.168.1.53,notif-1756614659368-4849,Este es el mensaje de la notificacion,503,1756614660002
Buyer,192.168.2.96,notif-1756614659368-4849,Este es el mensaje de la notificacion,503,1756614660002
